Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot,Salary
Masters,2017,New Delhi,3,24,Male,No,2,1,84461
Bachelors,2014,Bangalore,1,25,Male,Yes,3,0,108729
Bachelors,2018,Bangalore,3,28,Male,No,1,1,46565
Bachelors,2017,Bangalore,3,28,Male,Yes,3,0,107347
Masters,2013,Bangalore,3,28,Female,Yes,2,1,61196
Bachelors,2013,Bangalore,3,26,Male,Yes,4,0,82989
Masters,2018,New Delhi,1,24,Male,Yes,2,1,66367
Bachelors,2012,Bangalore,3,25,Male,No,3,0,44737
PHD,2013,New Delhi,2,27,Female,No,5,0,118582
Masters,2018,New Delhi,3,28,Male,Yes,2,1,76632
Bachelors,2014,Bangalore,3,28,Male,No,3,1,98011
Bachelors,2014,Pune,3,27,Male,No,5,0,59033
Bachelors,2013,New Delhi,3,24,Female,No,2,1,85427
Bachelors,2015,Pune,2,28,Female,No,1,1,99635
Bachelors,2015,Pune,2,26,Female,No,4,1,82807
Bachelors,2017,New Delhi,2,28,Female,No,3,0,53900
Masters,2012,Pune,3,27,Female,No,5,1,49113
Masters,2017,Pune,3,25,Female,Yes,3,1,83988
Masters,2013,New Delhi,2,25,Male,No,3,1,40303
Masters,2017,New Delhi,2,27,Male,No,5,1,45846
Bachelors,2017,Bangalore,3,24,Male,No,2,0,114658
Bachelors,2016,Pune,2,24,Female,No,2,1,76776
Bachelors,2012,Bangalore,3,26,Female,No,4,0,55763
Bachelors,2012,Bangalore,3,24,Male,No,2,1,68070
Masters,2017,Pune,2,24,Male,No,2,0,96261
Bachelors,2015,Pune,2,25,Female,Yes,3,1,73414
Bachelors,2015,New Delhi,3,26,Female,Yes,4,0,76958
Bachelors,2013,Pune,2,24,Male,Yes,2,1,89292
Bachelors,2013,Pune,3,25,Male,No,3,0,110525
PHD,2015,New Delhi,2,28,Female,No,1,0,82977
Bachelors,2016,Pune,3,24,Male,No,2,0,109638
Bachelors,2017,Bangalore,3,24,Female,No,2,0,104194
Bachelors,2016,Bangalore,3,27,Male,No,5,0,77459
Bachelors,2017,Bangalore,3,25,Female,No,3,0,41306
Masters,2014,New Delhi,3,27,Male,No,5,0,81889
Bachelors,2016,Bangalore,3,27,Male,No,5,0,55856
Bachelors,2016,Bangalore,3,28,Female,No,3,0,45801
Bachelors,2018,Pune,3,25,Male,No,3,1,31067
Bachelors,2013,Bangalore,3,26,Male,Yes,4,1,65345
Bachelors,2015,New Delhi,3,25,Male,No,3,1,36060
Bachelors,2017,New Delhi,2,25,Female,No,3,1,110488
Bachelors,2012,Bangalore,3,25,Male,Yes,3,0,70814
Bachelors,2014,New Delhi,3,28,Female,No,2,0,80824
Bachelors,2017,New Delhi,2,27,Female,No,5,0,33814
Bachelors,2018,Pune,3,26,Male,No,4,1,89150
Masters,2014,New Delhi,3,28,Male,No,2,0,105402
Bachelors,2013,Bangalore,3,27,Male,No,5,1,65236
Masters,2017,Pune,3,25,Male,No,3,1,48412
Bachelors,2018,Bangalore,3,28,Male,No,2,1,119555
Bachelors,2016,Bangalore,3,24,Male,No,2,0,39231
Bachelors,2012,Bangalore,3,24,Male,Yes,2,0,79195
Bachelors,2015,Bangalore,3,28,Female,No,1,0,68227
Bachelors,2014,Bangalore,3,24,Male,No,2,0,97099
Bachelors,2013,Pune,3,27,Male,No,5,0,52377
Bachelors,2016,New Delhi,3,24,Female,No,2,0,53140
Bachelors,2012,Bangalore,3,25,Female,No,3,0,45400
Bachelors,2012,Pune,3,28,Male,No,3,0,31118
Bachelors,2018,Pune,3,25,Male,Yes,3,1,92432
Bachelors,2014,Bangalore,3,27,Male,No,5,1,40598
Bachelors,2016,Bangalore,3,27,Female,No,5,0,38013
Masters,2015,Pune,2,24,Female,No,2,0,75933
Masters,2014,Bangalore,3,24,Female,No,2,1,62400
Bachelors,2013,Bangalore,3,25,Male,No,3,0,75919
Masters,2017,New Delhi,3,24,Male,No,2,0,56426
Bachelors,2015,Bangalore,3,25,Male,No,3,0,109312
Bachelors,2017,Bangalore,3,24,Male,No,2,0,111526
Bachelors,2017,New Delhi,2,28,Male,No,3,0,32757
Bachelors,2016,Bangalore,3,28,Male,No,2,0,40900
PHD,2014,New Delhi,3,24,Male,No,2,0,50408
Masters,2017,New Delhi,2,26,Female,No,4,0,74712
Masters,2018,New Delhi,3,25,Male,No,3,1,47535
Bachelors,2014,Bangalore,3,28,Male,No,3,1,97688
Bachelors,2014,Bangalore,3,25,Male,No,3,1,118707
Bachelors,2018,New Delhi,3,28,Female,No,3,1,108984
Masters,2017,New Delhi,2,25,Male,Yes,3,1,80375
Masters,2013,New Delhi,3,28,Male,No,2,0,30278
Bachelors,2014,Bangalore,3,26,Male,Yes,4,0,117445
Masters,2017,New Delhi,2,25,Female,No,3,1,57263
Masters,2013,New Delhi,3,25,Female,No,3,0,112037
Bachelors,2016,Bangalore,3,25,Male,No,3,0,111416
Bachelors,2018,Bangalore,3,24,Male,No,2,1,76480
Masters,2017,New Delhi,2,26,Male,Yes,4,1,47672
Bachelors,2013,Bangalore,3,24,Male,No,2,0,110310
Bachelors,2013,Bangalore,3,28,Male,No,2,0,113655
Masters,2015,Pune,3,28,Female,Yes,2,0,109173
Bachelors,2015,Pune,2,27,Female,Yes,5,1,38469
Masters,2014,Pune,2,27,Female,No,5,0,99989
Bachelors,2017,New Delhi,2,27,Male,No,5,0,107703
Bachelors,2012,Bangalore,3,26,Male,No,4,0,47064
Masters,2015,Pune,1,27,Female,No,5,0,81536
Bachelors,2013,Bangalore,1,28,Male,No,3,1,109137
Bachelors,2012,Pune,2,26,Female,No,4,1,86654
Bachelors,2013,Bangalore,3,27,Male,No,5,0,83467
Masters,2017,New Delhi,2,25,Male,No,3,0,38505
Bachelors,2017,Bangalore,3,27,Male,No,5,0,50902
Bachelors,2012,Bangalore,3,24,Male,No,2,0,54976
Bachelors,2017,New Delhi,3,26,Male,No,4,0,76759
Bachelors,2014,Bangalore,3,28,Female,No,1,1,109750
Bachelors,2015,Bangalore,3,25,Male,No,3,0,107400
Bachelors,2015,Pune,2,28,Female,No,3,1,75517
Bachelors,2017,Bangalore,3,24,Female,No,2,0,32151
Bachelors,2016,Bangalore,3,27,Female,No,5,1,70243
Bachelors,2012,Bangalore,3,25,Male,No,3,0,50000
Masters,2018,Pune,3,25,Male,No,3,1,88977
Bachelors,2015,Pune,3,26,Male,No,4,0,82790
Bachelors,2014,Pune,3,26,Male,No,4,0,96568
PHD,2017,New Delhi,3,27,Male,No,5,0,33891
Bachelors,2012,Bangalore,3,26,Male,No,4,0,91492
Bachelors,2016,Bangalore,3,26,Male,No,4,0,106825
Bachelors,2017,New Delhi,3,28,Female,No,2,0,107629
Bachelors,2014,Pune,3,25,Female,No,3,0,74796
Bachelors,2013,Bangalore,3,28,Male,Yes,3,0,113475
Bachelors,2017,Bangalore,3,25,Male,No,3,0,75206
Bachelors,2018,Bangalore,3,27,Male,No,5,1,35340
Bachelors,2017,Bangalore,3,26,Male,No,4,0,83206
Bachelors,2017,Pune,2,25,Female,No,3,1,68014
Bachelors,2017,Pune,2,26,Female,No,4,1,78410
Bachelors,2015,Pune,3,28,Male,No,3,0,61520
Masters,2017,Pune,2,26,Male,No,4,1,100367
Masters,2015,New Delhi,3,28,Female,Yes,2,0,87916
Bachelors,2012,New Delhi,2,25,Male,No,3,1,109768
Bachelors,2016,Bangalore,3,25,Female,No,3,0,119558
Masters,2017,New Delhi,2,26,Female,No,4,0,33952
Bachelors,2014,Bangalore,3,25,Male,No,3,0,65704
Bachelors,2014,Bangalore,3,25,Male,No,3,1,44690
PHD,2018,Bangalore,3,26,Male,No,4,1,63691
Bachelors,2016,Pune,3,26,Male,No,4,0,71290
Bachelors,2014,Bangalore,3,27,Male,No,5,0,106220
Bachelors,2012,Bangalore,3,25,Male,No,3,0,50131
Masters,2012,Pune,2,26,Female,No,4,0,38552
Masters,2016,New Delhi,3,27,Male,No,5,1,59185
PHD,2017,Bangalore,3,28,Male,No,1,0,54745
Bachelors,2014,Bangalore,3,27,Male,No,5,0,103263
Bachelors,2018,Pune,3,26,Male,No,4,1,88490
Bachelors,2018,Bangalore,1,27,Male,No,5,0,76512
Bachelors,2016,Pune,3,24,Male,No,2,0,59360
Bachelors,2012,Bangalore,3,25,Male,No,3,0,109229
Bachelors,2017,Bangalore,3,27,Male,No,5,0,99439
Bachelors,2016,Bangalore,3,28,Male,No,2,0,106167
Bachelors,2017,New Delhi,2,27,Male,No,5,0,105701
Bachelors,2013,Bangalore,3,25,Male,No,3,0,68506
Bachelors,2013,Bangalore,3,28,Male,No,1,0,42345
Bachelors,2018,Bangalore,3,28,Female,No,3,1,82599
Bachelors,2016,Bangalore,3,27,Male,Yes,5,0,53803
Masters,2015,Pune,2,28,Female,No,3,0,80203
Masters,2015,New Delhi,3,24,Female,No,2,1,87506
Bachelors,2017,New Delhi,3,24,Male,No,2,0,119434
Bachelors,2015,Pune,2,24,Female,No,2,1,110498
Masters,2013,Pune,3,28,Male,No,2,1,83135
Bachelors,2017,Pune,3,27,Female,No,5,1,61346
Bachelors,2014,Pune,3,26,Male,No,4,0,68605
Bachelors,2016,Bangalore,3,26,Male,No,4,0,92165
Bachelors,2014,Pune,1,26,Female,No,4,1,49973
Bachelors,2015,Pune,3,28,Male,No,3,0,76934
Bachelors,2012,Bangalore,3,26,Male,No,4,0,88104
Bachelors,2017,New Delhi,2,26,Male,No,4,0,107086
Masters,2017,New Delhi,2,26,Female,No,4,0,54267
Bachelors,2016,Bangalore,3,26,Male,No,4,1,108073
Bachelors,2013,Bangalore,3,26,Male,Yes,4,0,32651
Bachelors,2014,Bangalore,3,28,Male,No,3,1,45878
Bachelors,2014,New Delhi,3,28,Female,No,3,0,54248
Bachelors,2014,Pune,3,25,Female,No,3,1,103882
Bachelors,2016,Pune,3,28,Male,No,3,0,74716
Masters,2017,Bangalore,3,27,Male,No,5,1,40652
Bachelors,2015,Bangalore,3,25,Male,No,3,0,105298
Bachelors,2014,Pune,3,27,Male,No,5,0,86767
Bachelors,2012,Pune,3,28,Male,No,3,0,74892
Masters,2017,Pune,3,26,Male,No,4,1,102830
Bachelors,2013,Bangalore,3,25,Male,Yes,3,0,44498
Bachelors,2015,Pune,2,28,Female,No,2,1,53016
PHD,2013,Bangalore,1,26,Male,No,4,0,53925
Masters,2012,Pune,3,27,Male,No,5,1,76521
Bachelors,2016,Bangalore,1,28,Male,No,2,0,114459
Bachelors,2017,Bangalore,3,27,Male,No,5,0,55373
Bachelors,2017,Bangalore,3,25,Male,No,3,0,59352
Masters,2017,New Delhi,2,24,Female,Yes,2,1,106299
Bachelors,2015,Bangalore,1,25,Female,Yes,3,0,116746
Bachelors,2018,Bangalore,3,27,Male,No,5,1,96304
Bachelors,2014,Bangalore,3,26,Male,No,4,0,69306
Bachelors,2018,Bangalore,3,26,Male,No,4,1,66272
Bachelors,2015,Pune,2,24,Female,No,2,1,74942
Bachelors,2018,Bangalore,3,27,Male,No,5,1,80973
Bachelors,2016,Bangalore,3,27,Female,No,5,0,33648
Masters,2016,New Delhi,3,25,Female,No,3,1,89098
Masters,2018,New Delhi,3,26,Male,No,4,1,103195
Bachelors,2018,Bangalore,3,24,Female,No,2,1,35657
Bachelors,2017,New Delhi,2,28,Male,No,3,0,94663
Bachelors,2015,Bangalore,3,27,Male,No,5,0,84557
Bachelors,2017,Bangalore,3,26,Male,No,4,0,99604
Bachelors,2016,Bangalore,3,25,Male,No,3,0,64103
Bachelors,2013,Pune,3,25,Male,No,3,0,37323
Bachelors,2015,Pune,3,25,Female,No,3,1,101994
Bachelors,2014,Bangalore,3,28,Female,No,3,0,96163
Bachelors,2015,Pune,3,24,Male,No,2,0,82285
Bachelors,2016,Bangalore,3,26,Female,No,4,0,114812
Bachelors,2018,Bangalore,1,25,Male,Yes,3,0,37648
Masters,2017,Pune,2,28,Female,No,1,0,81613
Bachelors,2014,Pune,2,25,Female,No,3,1,93080
Bachelors,2017,Bangalore,3,25,Male,No,3,0,98250
Bachelors,2016,Bangalore,3,28,Female,No,3,0,98231
Bachelors,2014,Bangalore,3,28,Female,No,2,0,37639
Masters,2017,New Delhi,2,28,Male,No,2,0,97574
Bachelors,2017,New Delhi,2,24,Female,No,2,0,50421
PHD,2013,New Delhi,2,25,Male,No,3,1,69237
Bachelors,2017,Bangalore,3,24,Male,No,2,0,99230
Bachelors,2017,Bangalore,3,26,Female,No,4,0,109562
Bachelors,2015,Bangalore,1,25,Male,No,3,0,37568
Bachelors,2016,Bangalore,3,26,Female,No,4,0,89994
PHD,2014,New Delhi,3,28,Male,No,2,1,68479
Masters,2018,New Delhi,3,27,Female,No,5,1,70194
Bachelors,2016,New Delhi,3,27,Female,No,5,0,80003
Masters,2017,New Delhi,2,25,Male,No,3,1,36437
Bachelors,2017,Bangalore,3,26,Male,No,4,0,70375
Bachelors,2016,New Delhi,3,27,Female,Yes,5,0,116851
Bachelors,2017,Pune,2,25,Female,No,3,1,98205
Bachelors,2018,Pune,3,28,Female,No,1,1,47847
Bachelors,2014,Bangalore,3,25,Female,No,3,1,100436
Bachelors,2018,Pune,3,28,Male,No,1,1,57549
Bachelors,2017,Bangalore,1,26,Female,No,4,0,81070
Bachelors,2013,Bangalore,3,24,Male,No,2,1,110044
Bachelors,2012,New Delhi,3,26,Female,No,4,0,91736
Bachelors,2012,Pune,3,25,Male,No,3,0,119930
Masters,2013,New Delhi,2,24,Male,No,2,1,94361
Bachelors,2018,Pune,3,26,Male,No,4,1,117352
Bachelors,2016,New Delhi,3,28,Female,No,2,0,52481
Bachelors,2016,Pune,3,26,Male,No,4,0,117109
Masters,2014,New Delhi,3,24,Male,No,2,0,48265
Bachelors,2013,Bangalore,3,26,Male,No,4,0,53830
Bachelors,2014,Pune,2,26,Female,No,4,1,86793
Bachelors,2014,Pune,3,25,Male,No,3,0,59843
Bachelors,2013,Pune,3,27,Male,No,5,0,58250
Bachelors,2018,Bangalore,3,27,Male,No,5,1,35757
Bachelors,2015,Bangalore,3,25,Female,No,3,1,69459
Bachelors,2016,Pune,3,26,Male,No,4,0,74675
Bachelors,2015,Pune,2,27,Female,No,5,1,88101
Bachelors,2017,Bangalore,3,26,Male,No,4,0,43883
Masters,2017,Pune,2,26,Female,No,4,0,45400
Bachelors,2017,New Delhi,3,27,Female,Yes,5,0,90251
Masters,2017,Pune,1,24,Male,No,2,0,46041
Masters,2017,New Delhi,2,26,Female,No,4,0,71508
Bachelors,2015,Bangalore,3,27,Male,Yes,5,0,111033
Bachelors,2015,Bangalore,3,26,Male,No,4,0,59656
Masters,2017,Pune,2,24,Male,No,2,1,68882
Bachelors,2017,Bangalore,3,26,Female,No,4,0,119314
Bachelors,2014,Bangalore,3,26,Male,No,4,0,107991
Bachelors,2015,Bangalore,3,28,Male,Yes,1,1,91274
Masters,2017,New Delhi,2,24,Male,No,2,0,80218
Bachelors,2013,Pune,2,25,Female,No,3,1,42405
Masters,2013,Bangalore,3,27,Male,No,5,1,106427
Bachelors,2017,Bangalore,3,27,Male,No,5,0,46410
Bachelors,2015,New Delhi,2,28,Female,Yes,2,1,56694
Bachelors,2014,Pune,2,24,Female,No,2,1,52434
Bachelors,2016,Pune,2,27,Female,No,5,1,73725
Bachelors,2017,Bangalore,3,27,Female,No,5,0,103491
Bachelors,2016,Bangalore,3,26,Male,No,4,0,40843
Bachelors,2015,Pune,2,27,Male,No,5,0,118245
Bachelors,2015,Bangalore,3,26,Male,No,4,0,38861
Bachelors,2018,Bangalore,3,27,Male,Yes,5,1,71466
Bachelors,2016,Bangalore,3,24,Male,No,2,0,64915
Bachelors,2014,Bangalore,3,24,Male,No,2,0,70006
Bachelors,2013,New Delhi,2,24,Female,No,2,1,104658
Bachelors,2012,Bangalore,3,26,Female,No,4,0,106180
Bachelors,2015,Pune,2,28,Female,Yes,2,1,111604
Bachelors,2018,Bangalore,3,26,Male,No,4,1,64675
Bachelors,2016,Bangalore,3,24,Female,No,2,0,100633
Masters,2017,Pune,3,24,Male,No,2,1,97782
Masters,2016,Pune,3,24,Male,No,2,0,70463
Bachelors,2013,Bangalore,3,28,Male,Yes,1,1,109449
Bachelors,2015,Bangalore,1,28,Female,No,1,0,42803
PHD,2018,Bangalore,3,24,Female,No,2,1,31579
Bachelors,2016,Bangalore,3,26,Male,Yes,4,0,58998
Bachelors,2013,Bangalore,3,27,Male,No,5,0,98059
Bachelors,2013,Bangalore,3,25,Male,No,3,1,48168
Masters,2016,New Delhi,3,24,Male,No,2,1,63022
Bachelors,2017,New Delhi,1,25,Female,No,3,0,84405
Bachelors,2013,Bangalore,3,28,Male,No,3,0,47815
Bachelors,2018,Bangalore,3,28,Male,No,1,1,113684
Bachelors,2017,Bangalore,3,24,Male,No,2,0,76718
Masters,2014,New Delhi,3,24,Male,No,2,1,40070
PHD,2012,New Delhi,3,24,Male,No,2,0,96400
Bachelors,2017,Bangalore,3,25,Female,No,3,0,105377
Masters,2014,New Delhi,3,27,Male,No,5,0,54879
Bachelors,2015,Bangalore,3,27,Female,No,5,0,86453
Bachelors,2014,Pune,3,25,Male,No,3,1,55361
Bachelors,2012,Bangalore,3,28,Male,No,3,0,86483
Bachelors,2012,Bangalore,3,25,Female,No,3,0,49285
Bachelors,2015,Bangalore,3,24,Female,No,2,0,53947
Bachelors,2013,Pune,3,27,Male,No,5,0,108873
Bachelors,2013,Bangalore,3,26,Female,No,4,0,59898
Bachelors,2012,Pune,2,26,Male,No,4,0,89213
Masters,2017,Bangalore,3,28,Female,No,3,1,78767
Bachelors,2015,Bangalore,3,25,Male,No,3,1,118296
Bachelors,2012,Bangalore,3,28,Female,No,2,0,68777
Bachelors,2017,Pune,2,26,Female,No,4,1,64771
Bachelors,2012,Bangalore,3,27,Female,No,5,0,39060
Masters,2016,New Delhi,3,28,Male,No,1,0,57558
Bachelors,2015,Pune,2,28,Female,No,1,1,74883
Masters,2017,Pune,3,24,Male,No,2,1,71146
Bachelors,2015,Pune,2,25,Female,No,3,1,32842
Bachelors,2014,Bangalore,3,24,Male,No,2,0,115855
Bachelors,2016,Bangalore,3,28,Male,No,3,0,55746
Bachelors,2016,New Delhi,3,25,Female,Yes,3,0,106832
Masters,2015,New Delhi,3,26,Male,No,4,1,95177
Masters,2015,New Delhi,3,28,Female,No,3,0,33744
Bachelors,2013,New Delhi,1,24,Female,No,2,1,78514
Bachelors,2014,Bangalore,3,24,Male,No,2,0,84703
Bachelors,2018,Bangalore,3,26,Male,No,4,1,92681
Bachelors,2013,Bangalore,3,26,Male,No,4,0,89576
Bachelors,2015,New Delhi,3,25,Female,No,3,1,110387
Bachelors,2017,New Delhi,3,28,Male,No,2,0,52900
Bachelors,2016,Pune,1,25,Female,No,3,1,79984
Masters,2013,New Delhi,3,25,Male,Yes,3,1,67325
Bachelors,2017,Bangalore,3,24,Female,No,2,0,60477
Masters,2013,New Delhi,3,25,Female,No,3,1,111792
Bachelors,2013,Bangalore,1,28,Female,No,2,0,75461
Masters,2014,Bangalore,3,27,Female,No,5,1,109029
Bachelors,2013,Bangalore,3,26,Male,No,4,0,87664
Bachelors,2016,Bangalore,3,25,Male,No,3,0,90720
Bachelors,2015,Pune,2,26,Female,Yes,4,1,45410
Bachelors,2017,New Delhi,3,25,Male,No,3,0,42035
Bachelors,2013,Bangalore,3,26,Male,No,4,0,49519
Bachelors,2013,Pune,2,27,Male,Yes,5,0,86361
Bachelors,2015,Pune,2,25,Female,No,3,1,73877
Bachelors,2016,Bangalore,3,25,Male,Yes,3,0,69604
Bachelors,2017,Bangalore,3,25,Male,No,3,1,77048
Bachelors,2016,Pune,3,28,Male,No,1,0,68943
Bachelors,2018,Bangalore,3,24,Male,No,2,1,88293
Masters,2015,Pune,3,28,Female,No,3,0,81379
Bachelors,2017,Bangalore,3,26,Male,No,4,0,32980
Masters,2017,Pune,2,26,Male,No,4,1,106735
Bachelors,2017,New Delhi,2,27,Female,No,5,0,63250
Bachelors,2013,Pune,2,26,Female,No,4,1,64440
Bachelors,2012,Bangalore,3,24,Male,No,2,0,85489
Bachelors,2013,New Delhi,3,28,Female,Yes,3,0,54229
Masters,2015,Pune,2,24,Female,No,2,0,69687
Bachelors,2016,Bangalore,3,25,Male,No,3,0,65844
Masters,2017,New Delhi,2,25,Male,No,3,1,86451
Bachelors,2016,Bangalore,3,26,Male,No,4,0,43116
Bachelors,2013,Bangalore,3,24,Male,No,2,0,98578
Bachelors,2012,Pune,2,25,Male,No,3,1,80853
Bachelors,2014,Bangalore,3,24,Male,No,2,0,45420
Bachelors,2017,Bangalore,3,27,Female,No,5,1,39945
Bachelors,2017,New Delhi,3,27,Female,No,5,0,72152
Bachelors,2013,Pune,3,27,Male,No,5,0,81664
Bachelors,2015,Pune,2,24,Female,Yes,2,1,87538
Bachelors,2017,Bangalore,3,24,Female,Yes,2,0,102660
PHD,2015,New Delhi,3,28,Female,No,1,0,82330
Bachelors,2017,Bangalore,3,27,Male,No,5,0,106669
Masters,2017,New Delhi,2,28,Female,No,2,0,75110
Bachelors,2017,New Delhi,2,25,Female,No,3,0,108708
Bachelors,2014,Pune,2,25,Female,No,3,1,104989
Bachelors,2016,New Delhi,3,28,Female,Yes,3,0,99548
Bachelors,2015,Pune,2,27,Female,No,5,1,99906
Masters,2017,Pune,2,25,Male,No,3,1,65633
Masters,2017,Bangalore,2,25,Female,Yes,3,1,55387
Bachelors,2017,Bangalore,3,24,Female,No,2,1,106764
Bachelors,2013,Bangalore,3,26,Female,No,4,0,105651
Bachelors,2018,Bangalore,3,24,Male,Yes,2,1,53618
Bachelors,2016,New Delhi,3,28,Male,No,1,0,56448
Masters,2017,New Delhi,2,24,Male,No,2,1,45906
Bachelors,2017,Bangalore,3,25,Male,No,3,0,74080
Bachelors,2017,Bangalore,3,25,Male,No,3,0,31542
Bachelors,2017,Bangalore,3,24,Male,No,2,1,74605
Masters,2014,New Delhi,3,25,Female,No,3,1,52057
Bachelors,2012,Bangalore,3,27,Female,No,5,0,41076
Bachelors,2012,New Delhi,3,27,Female,No,5,0,61918
Bachelors,2017,Bangalore,3,28,Male,No,2,1,110175
Bachelors,2012,Bangalore,3,28,Male,Yes,3,1,85921
Bachelors,2012,Pune,3,28,Female,No,2,0,118836
Bachelors,2018,Bangalore,3,24,Female,No,2,1,88061
PHD,2016,New Delhi,3,24,Female,No,2,0,48278
Masters,2017,New Delhi,2,27,Female,No,5,1,33192
Masters,2013,New Delhi,2,27,Female,No,5,1,57999
Bachelors,2015,Bangalore,3,26,Female,No,4,0,84097
Masters,2015,New Delhi,3,28,Female,No,1,1,50667
Bachelors,2014,Bangalore,3,27,Male,No,5,0,99967
Bachelors,2013,New Delhi,3,25,Female,No,3,0,56831
Bachelors,2015,Bangalore,3,26,Female,No,4,1,118673
Bachelors,2012,Pune,3,24,Male,No,2,0,64050
Bachelors,2012,Bangalore,3,26,Female,No,4,0,57238
Masters,2015,Pune,2,25,Female,No,3,1,57490
Bachelors,2013,New Delhi,3,24,Male,No,2,0,86733
Masters,2017,New Delhi,2,27,Female,No,5,0,48544
Masters,2017,Pune,2,26,Male,No,4,0,80274
Bachelors,2014,Pune,3,27,Male,No,5,0,70469
Bachelors,2018,Bangalore,3,25,Male,No,3,1,48198
Bachelors,2014,Bangalore,3,25,Female,No,3,0,106195
Bachelors,2013,Pune,2,27,Female,No,5,1,117837
Bachelors,2015,Pune,3,26,Male,No,4,0,77392
Bachelors,2017,Pune,2,24,Male,No,2,1,84881
Masters,2017,New Delhi,2,26,Male,No,4,1,99799
Bachelors,2013,Pune,2,25,Male,Yes,3,1,55801
Masters,2017,New Delhi,2,25,Female,No,3,1,72711
Bachelors,2013,Pune,3,26,Female,Yes,4,0,114747
Bachelors,2014,Pune,3,28,Male,No,2,0,100097
Bachelors,2016,New Delhi,3,27,Female,No,5,0,69679
Bachelors,2017,New Delhi,2,28,Male,No,1,0,72245
Masters,2014,New Delhi,3,27,Male,No,5,0,83617
Bachelors,2014,New Delhi,3,28,Female,No,1,0,106487
Bachelors,2015,Bangalore,3,27,Male,No,5,1,70306
Bachelors,2015,Bangalore,3,24,Male,No,2,1,72532
Bachelors,2018,Bangalore,3,24,Male,No,2,1,83279
Bachelors,2013,Pune,3,26,Male,No,4,0,89640
Bachelors,2012,Bangalore,3,28,Female,No,2,0,92291
Masters,2017,Pune,2,26,Male,No,4,0,38761
Masters,2017,New Delhi,2,25,Male,No,3,1,77728
Bachelors,2016,New Delhi,3,27,Female,No,5,0,119832
Bachelors,2012,Bangalore,3,26,Male,No,4,0,82446
Bachelors,2015,Pune,3,25,Male,No,3,0,44089
Bachelors,2012,New Delhi,3,26,Female,Yes,4,0,64206
Masters,2014,Bangalore,3,27,Male,No,5,1,52872
Masters,2017,New Delhi,2,26,Male,No,4,0,100431
Masters,2012,New Delhi,3,26,Male,No,4,1,88466
Bachelors,2015,Pune,2,26,Female,No,4,1,42423
Masters,2014,New Delhi,3,25,Male,No,3,0,46917
Bachelors,2015,Bangalore,3,28,Male,Yes,2,0,100818
Masters,2012,Pune,3,27,Male,No,5,1,113971
Bachelors,2017,Bangalore,2,27,Male,No,5,0,55734
Bachelors,2016,Bangalore,3,24,Male,No,2,0,65566
Bachelors,2017,Bangalore,3,27,Male,No,5,0,35004
Bachelors,2014,Bangalore,3,26,Male,No,4,1,48316
Bachelors,2017,Bangalore,3,24,Female,No,2,0,87799
Bachelors,2017,Bangalore,3,28,Male,No,1,0,74016
Bachelors,2014,Bangalore,3,26,Male,No,4,1,69059
Bachelors,2018,Bangalore,3,28,Female,No,3,1,106622
Bachelors,2014,New Delhi,3,24,Female,No,2,0,79355
Bachelors,2017,Bangalore,1,27,Male,No,5,0,49625
Bachelors,2015,New Delhi,3,24,Female,No,2,0,47896
Bachelors,2017,Bangalore,3,27,Male,No,5,0,93558
Bachelors,2017,Pune,3,28,Male,No,3,0,45713
Bachelors,2014,Bangalore,3,25,Male,No,3,0,79569
Bachelors,2017,Bangalore,3,25,Female,No,3,0,113426
Bachelors,2018,Bangalore,3,25,Male,No,3,1,41361
Bachelors,2013,Bangalore,3,28,Female,No,3,0,103055
Bachelors,2017,New Delhi,3,27,Male,No,5,0,83205
Bachelors,2013,Bangalore,3,27,Male,No,5,0,57545
Masters,2017,New Delhi,2,26,Female,No,4,1,93143
Bachelors,2014,Bangalore,3,24,Male,No,2,0,104140
Bachelors,2017,Pune,3,27,Male,No,5,0,70891
Bachelors,2012,Pune,3,27,Male,No,5,0,105764
Bachelors,2017,Pune,3,24,Male,No,2,0,111639
Bachelors,2014,Bangalore,3,25,Male,No,3,0,75582
Bachelors,2014,Bangalore,3,28,Male,No,3,0,110613
Bachelors,2018,Bangalore,3,26,Male,No,4,1,73613
Masters,2017,Bangalore,3,28,Male,No,1,1,45296
Bachelors,2018,Bangalore,3,27,Male,Yes,5,1,31056
Bachelors,2017,Bangalore,3,28,Male,Yes,1,0,50478
Bachelors,2016,Bangalore,3,25,Male,No,3,0,30477
Bachelors,2013,Pune,3,24,Female,No,2,0,80810
Bachelors,2018,New Delhi,3,25,Female,No,3,1,42658
Bachelors,2014,Bangalore,3,24,Female,No,2,0,39402
Bachelors,2012,Bangalore,3,26,Male,No,4,0,67142
Masters,2013,New Delhi,1,24,Female,No,2,0,80483
Masters,2013,New Delhi,1,24,Male,Yes,2,1,119604
Bachelors,2014,Bangalore,3,26,Male,No,4,0,78254
Bachelors,2017,Bangalore,3,27,Male,No,5,0,118972
Bachelors,2017,New Delhi,2,25,Male,No,3,0,90099
Bachelors,2015,Bangalore,3,28,Female,No,1,0,108093
Bachelors,2014,Bangalore,3,24,Male,No,2,0,86626
PHD,2018,New Delhi,3,24,Female,No,2,1,67750
Bachelors,2015,Pune,3,28,Male,No,1,0,85525
